Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","001","World","2021","2021","23014","Food price inflation","7008","August","%","7.252387","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2021","2021","23014","Food price inflation","7009","September","%","7.990089","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2021","2021","23014","Food price inflation","7010","October","%","8.708822","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2021","2021","23014","Food price inflation","7011","November","%","9.893133","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2021","2021","23014","Food price inflation","7012","December","%","11.022268","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7001","January","%","11.867524","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7002","February","%","12.745997","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7003","March","%","14.742717","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7004","April","%","17.02189","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7005","May","%","18.427829","E","Estimated value",""
"CP","Consumer Price Indices","001","World","2022","2022","23014","Food price inflation","7006","June","%","19.513525","E","Estimated value",""
